Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_25_952.jpg;7.526851;1;0;1.735614;101.1294;86.93308;0.9348843;49.57855;0.268087
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_26_019.jpg;10.52601;1;0;1.780302;101.2155;87.04704;0.9310739;50.9727;0.2934884
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_26_086.jpg;13.51406;1;0;1.822329;101.2783;87.13721;0.9204735;52.35226;0.3440039
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_26_152.jpg;15;1;0;1.876194;101.3388;87.23096;0.8671788;54.00881;0.400132
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_26_219.jpg;15;1;0;1.919143;101.4165;87.36142;0.7465751;56.32357;0.473325
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_26_285.jpg;13.49813;1;0;1.962241;101.4731;87.4638;0.6621778;58.00761;0.5454692
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_26_352.jpg;10.50427;1;0;2.021646;101.5296;87.56962;0.594861;59.47689;0.6034756
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_26_419.jpg;10.50401;1;0;2.066738;101.6049;87.71596;0.5367895;61.11499;0.6547671
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_26_485.jpg;13.50416;1;0;2.107303;101.6582;87.83011;0.4803341;62.61791;0.7149425
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_26_552.jpg;15;1;0;2.15902;101.7078;87.94801;0.402227;64.41085;0.8013256
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_26_619.jpg;12.00286;1;0;2.201211;101.771;88.11018;0.2787216;66.66045;0.8849783
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_26_685.jpg;9.001006;1;0;2.245203;101.8174;88.23572;0.197108;68.01444;0.9140075
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_26_752.jpg;6.00585;1;0;2.303952;101.8638;88.36491;0.1567907;69.05309;0.9236908
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_26_819.jpg;2.997061;1;0;2.347615;101.927;88.54268;0.1890761;69.89615;0.8896986
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_26_886.jpg;0.003479719;1;0;2.390069;101.9765;88.67967;0.2750414;70.11844;0.8131398
